,公司代码,公司简称,公司全称
2143,002342,巨力索具,巨力索具股份有限公司
2144,002343,慈文传媒,慈文传媒股份有限公司
2145,002344,海宁皮城,海宁中国皮革城股份有限公司
2146,002345,潮宏基,广东潮宏基实业股份有限公司
2147,002346,柘中股份,上海柘中集团股份有限公司
2148,002347,泰尔重工,泰尔重工股份有限公司
2149,002348,高乐股份,广东高乐玩具股份有限公司
2150,002349,精华制药,精华制药集团股份有限公司
2151,002350,北京科锐,北京科锐配电自动化股份有限公司
2152,002351,漫步者,深圳市漫步者科技股份有限公司
2153,002352,顺丰控股,顺丰控股股份有限公司
2154,002353,杰瑞股份,烟台杰瑞石油服务集团股份有限公司
2155,002354,天神娱乐,大连天神娱乐股份有限公司
2156,002355,兴民钢圈,山东兴民钢圈股份有限公司
2157,002356,浩宁达,深圳浩宁达仪表股份有限公司
2158,002357,富临运业,四川富临运业集团股份有限公司
2159,002358,森源电气,河南森源电气股份有限公司
2160,002359,齐星铁塔,山东齐星铁塔科技股份有限公司
2161,002360,同德化工,山西同德化工股份有限公司
2162,002361,神剑股份,安徽神剑新材料股份有限公司
2163,002362,汉王科技,汉王科技股份有限公司
2164,002363,隆基机械,山东隆基机械股份有限公司
2165,002364,中恒电气,杭州中恒电气股份有限公司
2166,002365,永安药业,潜江永安药业股份有限公司
2167,002366,台海核电,台海玛努尔核电设备股份有限公司
2168,002367,康力电梯,康力电梯股份有限公司
2169,002368,太极股份,太极计算机股份有限公司
2170,002369,卓翼科技,深圳市卓翼科技股份有限公司
2171,002370,亚太药业,浙江亚太药业股份有限公司
2172,002371,七星电子,北京七星华创电子股份有限公司
2173,002372,伟星新材,浙江伟星新型建材股份有限公司
2174,002373,千方科技,北京千方科技股份有限公司
2175,002374,丽鹏股份,山东丽鹏股份有限公司
2176,002375,亚厦股份,浙江亚厦装饰股份有限公司
2177,002376,新北洋,山东新北洋信息技术股份有限公司
2178,002377,国创高新,湖北国创高新材料股份有限公司
2179,002378,章源钨业,崇义章源钨业股份有限公司
2180,002379,鲁丰环保,鲁丰环保科技股份有限公司
2181,002380,科远股份,南京科远自动化集团股份有限公司
2182,002381,双箭股份,浙江双箭橡胶股份有限公司
2183,002382,蓝帆医疗,蓝帆医疗股份有限公司
2184,002383,合众思壮,北京合众思壮科技股份有限公司
2185,002384,东山精密,苏州东山精密制造股份有限公司
2186,002385,大北农,北京大北农科技集团股份有限公司
2187,002386,天原集团,宜宾天原集团股份有限公司
2188,002387,黑牛食品,黑牛食品股份有限公司
2189,002388,新亚制程,深圳市新亚电子制程股份有限公司
2190,002389,南洋科技,浙江南洋科技股份有限公司
2191,002390,信邦制药,贵州信邦制药股份有限公司
2192,002391,长青股份,江苏长青农化股份有限公司
2193,002392,北京利尔,北京利尔高温材料股份有限公司
2194,002393,力生制药,天津力生制药股份有限公司
2195,002394,联发股份,江苏联发纺织股份有限公司
2196,002395,双象股份,无锡双象超纤材料股份有限公司
2197,002396,星网锐捷,福建星网锐捷通讯股份有限公司
2198,002397,梦洁家纺,湖南梦洁家纺股份有限公司
2199,002398,建研集团,厦门市建筑科学研究院集团股份有限公司
2200,002399,海普瑞,深圳市海普瑞药业股份有限公司
2201,002400,省广股份,广东省广告集团股份有限公司
2202,002401,中海科技,中海网络科技股份有限公司
2203,002402,和而泰,深圳和而泰智能控制股份有限公司
2204,002403,爱仕达,浙江爱仕达电器股份有限公司
2205,002404,嘉欣丝绸,浙江嘉欣丝绸股份有限公司
2206,002405,四维图新,北京四维图新科技股份有限公司
2207,002406,远东传动,许昌远东传动轴股份有限公司
2208,002407,多氟多,多氟多化工股份有限公司
2209,002408,齐翔腾达,淄博齐翔腾达化工股份有限公司
2210,002409,雅克科技,江苏雅克科技股份有限公司
2211,002410,广联达,广联达软件股份有限公司
2212,002411,九九久,江苏九九久科技股份有限公司
2213,002412,汉森制药,湖南汉森制药股份有限公司
2214,002413,雷科防务,江苏雷科防务科技股份有限公司
2215,002414,高德红外,武汉高德红外股份有限公司
2216,002415,海康威视,杭州海康威视数字技术股份有限公司
2217,002416,爱施德,深圳市爱施德股份有限公司
2218,002417,*ST元达,福建三元达通讯股份有限公司
2219,002418,康盛股份,浙江康盛股份有限公司
2220,002419,天虹商场,天虹商场股份有限公司
2221,002420,毅昌股份,广州毅昌科技股份有限公司
2222,002421,达实智能,深圳达实智能股份有限公司
2223,002422,科伦药业,四川科伦药业股份有限公司
2224,002423,中原特钢,中原特钢股份有限公司
2225,002424,贵州百灵,贵州百灵企业集团制药股份有限公司
2226,002425,凯撒股份,凯撒（中国）股份有限公司
2227,002426,胜利精密,苏州胜利精密制造科技股份有限公司
2228,002427,尤夫股份,浙江尤夫高新纤维股份有限公司
2229,002428,云南锗业,云南临沧鑫圆锗业股份有限公司
2230,002429,兆驰股份,深圳市兆驰股份有限公司
2231,002430,杭氧股份,杭州杭氧股份有限公司
2232,002431,棕榈园林,棕榈园林股份有限公司
2233,002432,九安医疗,天津九安医疗电子股份有限公司
2234,002433,太安堂,广东太安堂药业股份有限公司
2235,002434,万里扬,浙江万里扬股份有限公司
2236,002435,长江润发,长江润发机械股份有限公司
2237,002436,兴森科技,深圳市兴森快捷电路科技股份有限公司
2238,002437,誉衡药业,哈尔滨誉衡药业股份有限公司
2239,002438,江苏神通,江苏神通阀门股份有限公司
2240,002439,启明星辰,启明星辰信息技术集团股份有限公司
2241,002440,闰土股份,浙江闰土股份有限公司
2242,002441,众业达,众业达电气股份有限公司
2243,002442,龙星化工,龙星化工股份有限公司
2244,002443,金洲管道,浙江金洲管道科技股份有限公司
2245,002444,巨星科技,杭州巨星科技股份有限公司
2246,002445,中南文化,中南红文化集团股份有限公司
2247,002446,盛路通信,广东盛路通信科技股份有限公司
2248,002447,壹桥海参,大连壹桥海参股份有限公司
2249,002448,中原内配,中原内配集团股份有限公司
2250,002449,国星光电,佛山市国星光电股份有限公司
2251,002450,康得新,康得新集团股份有限公司
2252,002451,摩恩电气,上海摩恩电气股份有限公司
2253,002452,长高集团,湖南长高高压开关集团股份公司
2254,002453,天马精化,苏州天马精细化学品股份有限公司
2255,002454,松芝股份,上海加冷松芝汽车空调股份有限公司
2256,002455,百川股份,无锡百川化工股份有限公司
2257,002456,欧菲光,深圳欧菲光科技股份有限公司
2258,002457,青龙管业,宁夏青龙管业股份有限公司
2259,002458,益生股份,山东益生种畜禽股份有限公司
2260,002459,天业通联,秦皇岛天业通联重工股份有限公司
2261,002460,赣锋锂业,江西赣锋锂业股份有限公司
2262,002461,珠江啤酒,广州珠江啤酒股份有限公司
2263,002462,嘉事堂,嘉事堂药业股份有限公司
2264,002463,沪电股份,沪士电子股份有限公司
2265,002464,金利科技,昆山金利表面材料应用科技股份有限公司
2266,002465,海格通信,广州海格通信集团股份有限公司
2267,002466,天齐锂业,天齐锂业股份有限公司
2268,002467,二六三,二六三网络通信股份有限公司
2269,002468,艾迪西,浙江艾迪西流体控制股份有限公司
2270,002469,三维工程,山东三维石化工程股份有限公司
2271,002470,金正大,金正大生态工程集团股份有限公司
2272,002471,中超控股,江苏中超控股股份有限公司
2273,002472,双环传动,浙江双环传动机械股份有限公司
2274,002473,圣莱达,宁波圣莱达电器股份有限公司
2275,002474,榕基软件,福建榕基软件股份有限公司
2276,002475,立讯精密,立讯精密工业股份有限公司
2277,002476,宝莫股份,山东宝莫生物化工股份有限公司
2278,002477,雏鹰农牧,雏鹰农牧集团股份有限公司
2279,002478,常宝股份,江苏常宝钢管股份有限公司
2280,002479,富春环保,浙江富春江环保热电股份有限公司
2281,002480,新筑股份,成都市新筑路桥机械股份有限公司
2282,002481,双塔食品,烟台双塔食品股份有限公司
2283,002482,广田股份,深圳广田装饰集团股份有限公司
2284,002483,润邦股份,江苏润邦重工股份有限公司
2285,002484,江海股份,南通江海电容器股份有限公司
2286,002485,希努尔,希努尔男装股份有限公司
2287,002486,嘉麟杰,上海嘉麟杰纺织品股份有限公司
2288,002487,大金重工,辽宁大金重工股份有限公司
2289,002488,金固股份,浙江金固股份有限公司
2290,002489,浙江永强,浙江永强集团股份有限公司
2291,002490,山东墨龙,山东墨龙石油机械股份有限公司
2292,002491,通鼎互联,通鼎互联信息股份有限公司
2293,002492,恒基达鑫,珠海恒基达鑫国际化工仓储股份有限公司
2294,002493,荣盛石化,荣盛石化股份有限公司
2295,002494,华斯股份,华斯控股股份有限公司
2296,002495,佳隆股份,广东佳隆食品股份有限公司
2297,002496,辉丰股份,江苏辉丰农化股份有限公司
2298,002497,雅化集团,四川雅化实业集团股份有限公司
2299,002498,汉缆股份,青岛汉缆股份有限公司
2300,002499,科林环保,科林环保装备股份有限公司
2301,002500,山西证券,山西证券股份有限公司
2302,002501,利源精制,吉林利源精制股份有限公司
2303,002502,骅威股份,骅威科技股份有限公司
2304,002503,搜于特,搜于特集团股份有限公司
2305,002504,弘高创意,北京弘高创意建筑设计股份有限公司
2306,002505,大康牧业,湖南大康牧业股份有限公司
2307,002506,协鑫集成,协鑫集成科技股份有限公司
2308,002507,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司
2309,002508,老板电器,杭州老板电器股份有限公司
2310,002509,天广消防,天广消防股份有限公司
2311,002510,天汽模,天津汽车模具股份有限公司
2312,002511,中顺洁柔,中顺洁柔纸业股份有限公司
2313,002512,达华智能,中山达华智能科技股份有限公司
2314,002513,蓝丰生化,江苏蓝丰生物化工股份有限公司
2315,002514,宝馨科技,苏州宝馨科技实业股份有限公司
2316,002515,金字火腿,金字火腿股份有限公司
2317,002516,旷达科技,旷达科技集团股份有限公司
2318,002517,恺英网络,恺英网络股份有限公司
2319,002518,科士达,深圳科士达科技股份有限公司
2320,002519,银河电子,江苏银河电子股份有限公司
2321,002520,日发精机,浙江日发精密机械股份有限公司
2322,002521,齐峰新材,齐峰新材料股份有限公司
2323,002522,浙江众成,浙江众成包装材料股份有限公司
2324,002523,天桥起重,株洲天桥起重机股份有限公司
2325,002524,光正集团,光正集团股份有限公司
2326,002526,山东矿机,山东矿机集团股份有限公司
2327,002527,新时达,上海新时达电气股份有限公司
2328,002528,英飞拓,深圳英飞拓科技股份有限公司
2329,002529,海源机械,福建海源自动化机械股份有限公司
2330,002530,丰东股份,江苏丰东热技术股份有限公司
2331,002531,天顺风能,天顺风能（苏州）股份有限公司
2332,002532,新界泵业,新界泵业集团股份有限公司
2333,002533,金杯电工,金杯电工股份有限公司
2334,002534,杭锅股份,杭州锅炉集团股份有限公司
2335,002535,林州重机,林州重机集团股份有限公司
2336,002536,西泵股份,河南省西峡汽车水泵股份有限公司
